historical_success_rate,historical_failure_count,consecutive_failures,total_orders,customer_age_days,previous_recovery_success,root_cause,payment_method,attempt_number,amount_bucket,hour_of_day,day_of_week,action_type,delay_hours,recovered
0.808,4,3,46,583,1,temporary_failure,wallet,1,medium,7,3,RETRY_LATER,1,1
0.808,4,3,46,583,1,temporary_failure,wallet,1,medium,7,3,RETRY_LATER,6,1
0.808,4,3,46,583,1,temporary_failure,wallet,1,medium,7,3,RETRY_LATER,24,1
0.808,4,3,46,583,1,temporary_failure,wallet,1,medium,7,3,ALTERNATIVE_PAYMENT,0,1
0.808,4,3,46,583,1,temporary_failure,wallet,1,medium,7,3,CUSTOMER_MESSAGE,0,0
0.808,4,1,46,583,1,temporary_failure,netbanking,1,high,16,5,RETRY_LATER,1,1
0.808,4,1,46,583,1,temporary_failure,netbanking,1,high,16,5,RETRY_LATER,6,1
0.808,4,1,46,583,1,temporary_failure,netbanking,1,high,16,5,RETRY_LATER,24,1
0.808,4,1,46,583,1,temporary_failure,netbanking,1,high,16,5,ALTERNATIVE_PAYMENT,0,1
0.808,4,1,46,583,1,temporary_failure,netbanking,1,high,16,5,CUSTOMER_MESSAGE,0,1
0.808,4,2,46,583,1,bank_unavailable,wallet,1,medium,8,3,RETRY_LATER,1,0
0.808,4,2,46,583,1,bank_unavailable,wallet,1,medium,8,3,RETRY_LATER,6,1
0.808,4,2,46,583,1,bank_unavailable,wallet,1,medium,8,3,RETRY_LATER,24,1
0.808,4,2,46,583,1,bank_unavailable,wallet,1,medium,8,3,ALTERNATIVE_PAYMENT,0,1
0.808,4,2,46,583,1,bank_unavailable,wallet,1,medium,8,3,CUSTOMER_MESSAGE,0,0
0.622,2,1,3,14,0,unknown,netbanking,2,high,12,5,RETRY_LATER,1,0
0.622,2,1,3,14,0,unknown,netbanking,2,high,12,5,RETRY_LATER,6,0
0.622,2,1,3,14,0,unknown,netbanking,2,high,12,5,RETRY_LATER,24,0
0.622,2,1,3,14,0,unknown,netbanking,2,high,12,5,ALTERNATIVE_PAYMENT,0,0
0.622,2,1,3,14,0,unknown,netbanking,2,high,12,5,CUSTOMER_MESSAGE,0,0
0.622,2,3,3,14,0,bank_unavailable,netbanking,2,high,19,4,RETRY_LATER,1,1
0.622,2,3,3,14,0,bank_unavailable,netbanking,2,high,19,4,RETRY_LATER,6,0
0.622,2,3,3,14,0,bank_unavailable,netbanking,2,high,19,4,RETRY_LATER,24,0
0.622,2,3,3,14,0,bank_unavailable,netbanking,2,high,19,4,ALTERNATIVE_PAYMENT,0,1
0.622,2,3,3,14,0,bank_unavailable,netbanking,2,high,19,4,CUSTOMER_MESSAGE,0,0
0.622,2,1,3,14,0,repeated_failure,upi,1,low,0,2,RETRY_LATER,1,0
0.622,2,1,3,14,0,repeated_failure,upi,1,low,0,2,RETRY_LATER,6,0
0.622,2,1,3,14,0,repeated_failure,upi,1,low,0,2,RETRY_LATER,24,0
0.622,2,1,3,14,0,repeated_failure,upi,1,low,0,2,ALTERNATIVE_PAYMENT,0,1
0.622,2,1,3,14,0,repeated_failure,upi,1,low,0,2,CUSTOMER_MESSAGE,0,0
0.622,2,1,3,14,0,processor_timeout,netbanking,2,low,0,1,RETRY_LATER,1,0
0.622,2,1,3,14,0,processor_timeout,netbanking,2,low,0,1,RETRY_LATER,6,1
0.622,2,1,3,14,0,processor_timeout,netbanking,2,low,0,1,RETRY_LATER,24,1
0.622,2,1,3,14,0,processor_timeout,netbanking,2,low,0,1,ALTERNATIVE_PAYMENT,0,1
0.622,2,1,3,14,0,processor_timeout,netbanking,2,low,0,1,CUSTOMER_MESSAGE,0,0
0.622,2,1,3,14,0,repeated_failure,upi,2,low,6,4,RETRY_LATER,1,1
0.622,2,1,3,14,0,repeated_failure,upi,2,low,6,4,RETRY_LATER,6,0
0.622,2,1,3,14,0,repeated_failure,upi,2,low,6,4,RETRY_LATER,24,0
0.622,2,1,3,14,0,repeated_failure,upi,2,low,6,4,ALTERNATIVE_PAYMENT,0,0
0.622,2,1,3,14,0,repeated_failure,upi,2,low,6,4,CUSTOMER_MESSAGE,0,0
0.678,4,1,5,173,0,temporary_failure,card,2,medium,5,0,RETRY_LATER,1,0
0.678,4,1,5,173,0,temporary_failure,card,2,medium,5,0,RETRY_LATER,6,0
0.678,4,1,5,173,0,temporary_failure,card,2,medium,5,0,RETRY_LATER,24,0
0.678,4,1,5,173,0,temporary_failure,card,2,medium,5,0,ALTERNATIVE_PAYMENT,0,0
0.678,4,1,5,173,0,temporary_failure,card,2,medium,5,0,CUSTOMER_MESSAGE,0,0
0.678,4,3,5,173,0,temporary_failure,upi,1,high,0,4,RETRY_LATER,1,1
0.678,4,3,5,173,0,temporary_failure,upi,1,high,0,4,RETRY_LATER,6,1
0.678,4,3,5,173,0,temporary_failure,upi,1,high,0,4,RETRY_LATER,24,0
0.678,4,3,5,173,0,temporary_failure,upi,1,high,0,4,ALTERNATIVE_PAYMENT,0,1
0.678,4,3,5,173,0,temporary_failure,upi,1,high,0,4,CUSTOMER_MESSAGE,0,0
0.678,4,2,5,173,0,temporary_failure,upi,1,low,12,2,RETRY_LATER,1,1
0.678,4,2,5,173,0,temporary_failure,upi,1,low,12,2,RETRY_LATER,6,1
0.678,4,2,5,173,0,temporary_failure,upi,1,low,12,2,RETRY_LATER,24,1
0.678,4,2,5,173,0,temporary_failure,upi,1,low,12,2,ALTERNATIVE_PAYMENT,0,1
0.678,4,2,5,173,0,temporary_failure,upi,1,low,12,2,CUSTOMER_MESSAGE,0,0
0.678,4,1,5,173,0,repeated_failure,netbanking,1,high,21,6,RETRY_LATER,1,0
0.678,4,1,5,173,0,repeated_failure,netbanking,1,high,21,6,RETRY_LATER,6,0
0.678,4,1,5,173,0,repeated_failure,netbanking,1,high,21,6,RETRY_LATER,24,0
0.678,4,1,5,173,0,repeated_failure,netbanking,1,high,21,6,ALTERNATIVE_PAYMENT,0,0
0.678,4,1,5,173,0,repeated_failure,netbanking,1,high,21,6,CUSTOMER_MESSAGE,0,1
0.678,4,1,5,173,0,processor_timeout,wallet,1,high,3,0,RETRY_LATER,1,0
0.678,4,1,5,173,0,processor_timeout,wallet,1,high,3,0,RETRY_LATER,6,0
0.678,4,1,5,173,0,processor_timeout,wallet,1,high,3,0,RETRY_LATER,24,0
0.678,4,1,5,173,0,processor_timeout,wallet,1,high,3,0,ALTERNATIVE_PAYMENT,0,0
0.678,4,1,5,173,0,processor_timeout,wallet,1,high,3,0,CUSTOMER_MESSAGE,0,0
0.822,0,2,46,652,1,repeated_failure,upi,1,medium,11,6,RETRY_LATER,1,0
0.822,0,2,46,652,1,repeated_failure,upi,1,medium,11,6,RETRY_LATER,6,0
0.822,0,2,46,652,1,repeated_failure,upi,1,medium,11,6,RETRY_LATER,24,0
0.822,0,2,46,652,1,repeated_failure,upi,1,medium,11,6,ALTERNATIVE_PAYMENT,0,0
0.822,0,2,46,652,1,repeated_failure,upi,1,medium,11,6,CUSTOMER_MESSAGE,0,1
0.822,0,2,46,652,1,processor_timeout,upi,1,medium,12,4,RETRY_LATER,1,1
0.822,0,2,46,652,1,processor_timeout,upi,1,medium,12,4,RETRY_LATER,6,1
0.822,0,2,46,652,1,processor_timeout,upi,1,medium,12,4,RETRY_LATER,24,1
0.822,0,2,46,652,1,processor_timeout,upi,1,medium,12,4,ALTERNATIVE_PAYMENT,0,1
0.822,0,2,46,652,1,processor_timeout,upi,1,medium,12,4,CUSTOMER_MESSAGE,0,1
0.822,0,1,46,652,1,invalid_payment_method,netbanking,1,medium,7,5,RETRY_LATER,1,0
0.822,0,1,46,652,1,invalid_payment_method,netbanking,1,medium,7,5,RETRY_LATER,6,0
0.822,0,1,46,652,1,invalid_payment_method,netbanking,1,medium,7,5,RETRY_LATER,24,0
0.822,0,1,46,652,1,invalid_payment_method,netbanking,1,medium,7,5,ALTERNATIVE_PAYMENT,0,1
0.822,0,1,46,652,1,invalid_payment_method,netbanking,1,medium,7,5,CUSTOMER_MESSAGE,0,1
0.822,0,1,46,652,1,temporary_failure,upi,2,low,20,6,RETRY_LATER,1,1
0.822,0,1,46,652,1,temporary_failure,upi,2,low,20,6,RETRY_LATER,6,1
0.822,0,1,46,652,1,temporary_failure,upi,2,low,20,6,RETRY_LATER,24,1
0.822,0,1,46,652,1,temporary_failure,upi,2,low,20,6,ALTERNATIVE_PAYMENT,0,0
0.822,0,1,46,652,1,temporary_failure,upi,2,low,20,6,CUSTOMER_MESSAGE,0,0
0.822,0,1,46,652,1,insufficient_funds,card,1,high,15,3,RETRY_LATER,1,0
0.822,0,1,46,652,1,insufficient_funds,card,1,high,15,3,RETRY_LATER,6,0
0.822,0,1,46,652,1,insufficient_funds,card,1,high,15,3,RETRY_LATER,24,0
0.822,0,1,46,652,1,insufficient_funds,card,1,high,15,3,ALTERNATIVE_PAYMENT,0,1
0.822,0,1,46,652,1,insufficient_funds,card,1,high,15,3,CUSTOMER_MESSAGE,0,0
0.928,0,1,26,382,1,invalid_payment_method,card,1,high,9,0,RETRY_LATER,1,0
0.928,0,1,26,382,1,invalid_payment_method,card,1,high,9,0,RETRY_LATER,6,0
0.928,0,1,26,382,1,invalid_payment_method,card,1,high,9,0,RETRY_LATER,24,0
0.928,0,1,26,382,1,invalid_payment_method,card,1,high,9,0,ALTERNATIVE_PAYMENT,0,1
0.928,0,1,26,382,1,invalid_payment_method,card,1,high,9,0,CUSTOMER_MESSAGE,0,0
0.928,0,1,26,382,1,temporary_failure,wallet,1,high,16,0,RETRY_LATER,1,1
0.928,0,1,26,382,1,temporary_failure,wallet,1,high,16,0,RETRY_LATER,6,1
0.928,0,1,26,382,1,temporary_failure,wallet,1,high,16,0,RETRY_LATER,24,1
0.928,0,1,26,382,1,temporary_failure,wallet,1,high,16,0,ALTERNATIVE_PAYMENT,0,1
0.928,0,1,26,382,1,temporary_failure,wallet,1,high,16,0,CUSTOMER_MESSAGE,0,0
0.928,0,3,26,382,1,temporary_failure,netbanking,1,low,6,2,RETRY_LATER,1,1
0.928,0,3,26,382,1,temporary_failure,netbanking,1,low,6,2,RETRY_LATER,6,1
0.928,0,3,26,382,1,temporary_failure,netbanking,1,low,6,2,RETRY_LATER,24,1
0.928,0,3,26,382,1,temporary_failure,netbanking,1,low,6,2,ALTERNATIVE_PAYMENT,0,1
0.928,0,3,26,382,1,temporary_failure,netbanking,1,low,6,2,CUSTOMER_MESSAGE,0,1
0.928,0,1,26,382,1,unknown,wallet,2,low,15,1,RETRY_LATER,1,0
0.928,0,1,26,382,1,unknown,wallet,2,low,15,1,RETRY_LATER,6,1
0.928,0,1,26,382,1,unknown,wallet,2,low,15,1,RETRY_LATER,24,1
0.928,0,1,26,382,1,unknown,wallet,2,low,15,1,ALTERNATIVE_PAYMENT,0,1
0.928,0,1,26,382,1,unknown,wallet,2,low,15,1,CUSTOMER_MESSAGE,0,1
0.928,0,1,26,382,1,unknown,upi,1,high,9,3,RETRY_LATER,1,1
0.928,0,1,26,382,1,unknown,upi,1,high,9,3,RETRY_LATER,6,1
0.928,0,1,26,382,1,unknown,upi,1,high,9,3,RETRY_LATER,24,1
0.928,0,1,26,382,1,unknown,upi,1,high,9,3,ALTERNATIVE_PAYMENT,0,1
0.928,0,1,26,382,1,unknown,upi,1,high,9,3,CUSTOMER_MESSAGE,0,1
0.633,12,1,5,180,1,unknown,netbanking,2,high,18,6,RETRY_LATER,1,0
0.633,12,1,5,180,1,unknown,netbanking,2,high,18,6,RETRY_LATER,6,1
0.633,12,1,5,180,1,unknown,netbanking,2,high,18,6,RETRY_LATER,24,0
0.633,12,1,5,180,1,unknown,netbanking,2,high,18,6,ALTERNATIVE_PAYMENT,0,1
0.633,12,1,5,180,1,unknown,netbanking,2,high,18,6,CUSTOMER_MESSAGE,0,1
0.633,12,1,5,180,1,card_expired,card,1,medium,6,1,RETRY_LATER,1,0
0.633,12,1,5,180,1,card_expired,card,1,medium,6,1,RETRY_LATER,6,0
0.633,12,1,5,180,1,card_expired,card,1,medium,6,1,RETRY_LATER,24,0
0.633,12,1,5,180,1,card_expired,card,1,medium,6,1,ALTERNATIVE_PAYMENT,0,1
0.633,12,1,5,180,1,card_expired,card,1,medium,6,1,CUSTOMER_MESSAGE,0,0
0.633,12,2,5,180,1,unknown,wallet,3,low,0,2,RETRY_LATER,1,0
0.633,12,2,5,180,1,unknown,wallet,3,low,0,2,RETRY_LATER,6,0
0.633,12,2,5,180,1,unknown,wallet,3,low,0,2,RETRY_LATER,24,0
0.633,12,2,5,180,1,unknown,wallet,3,low,0,2,ALTERNATIVE_PAYMENT,0,1
0.633,12,2,5,180,1,unknown,wallet,3,low,0,2,CUSTOMER_MESSAGE,0,0
0.633,12,2,5,180,1,repeated_failure,upi,2,low,12,6,RETRY_LATER,1,0
0.633,12,2,5,180,1,repeated_failure,upi,2,low,12,6,RETRY_LATER,6,0
0.633,12,2,5,180,1,repeated_failure,upi,2,low,12,6,RETRY_LATER,24,0
0.633,12,2,5,180,1,repeated_failure,upi,2,low,12,6,ALTERNATIVE_PAYMENT,0,1
0.633,12,2,5,180,1,repeated_failure,upi,2,low,12,6,CUSTOMER_MESSAGE,0,1
0.633,12,2,5,180,1,unknown,upi,1,low,11,5,RETRY_LATER,1,0
0.633,12,2,5,180,1,unknown,upi,1,low,11,5,RETRY_LATER,6,1
0.633,12,2,5,180,1,unknown,upi,1,low,11,5,RETRY_LATER,24,1
0.633,12,2,5,180,1,unknown,upi,1,low,11,5,ALTERNATIVE_PAYMENT,0,1
0.633,12,2,5,180,1,unknown,upi,1,low,11,5,CUSTOMER_MESSAGE,0,0
0.775,9,1,8,290,1,invalid_payment_method,netbanking,2,medium,8,5,RETRY_LATER,1,0
0.775,9,1,8,290,1,invalid_payment_method,netbanking,2,medium,8,5,RETRY_LATER,6,1
0.775,9,1,8,290,1,invalid_payment_method,netbanking,2,medium,8,5,RETRY_LATER,24,0
0.775,9,1,8,290,1,invalid_payment_method,netbanking,2,medium,8,5,ALTERNATIVE_PAYMENT,0,1
0.775,9,1,8,290,1,invalid_payment_method,netbanking,2,medium,8,5,CUSTOMER_MESSAGE,0,1
0.775,9,1,8,290,1,card_expired,netbanking,1,high,3,1,RETRY_LATER,1,1
0.775,9,1,8,290,1,card_expired,netbanking,1,high,3,1,RETRY_LATER,6,0
0.775,9,1,8,290,1,card_expired,netbanking,1,high,3,1,RETRY_LATER,24,0
0.775,9,1,8,290,1,card_expired,netbanking,1,high,3,1,ALTERNATIVE_PAYMENT,0,1
0.775,9,1,8,290,1,card_expired,netbanking,1,high,3,1,CUSTOMER_MESSAGE,0,1
0.775,9,4,8,290,1,processor_timeout,card,3,medium,9,6,RETRY_LATER,1,0
0.775,9,4,8,290,1,processor_timeout,card,3,medium,9,6,RETRY_LATER,6,1
0.775,9,4,8,290,1,processor_timeout,card,3,medium,9,6,RETRY_LATER,24,1
0.775,9,4,8,290,1,processor_timeout,card,3,medium,9,6,ALTERNATIVE_PAYMENT,0,1
0.775,9,4,8,290,1,processor_timeout,card,3,medium,9,6,CUSTOMER_MESSAGE,0,1
0.775,9,1,8,290,1,invalid_payment_method,card,1,medium,22,6,RETRY_LATER,1,0
0.775,9,1,8,290,1,invalid_payment_method,card,1,medium,22,6,RETRY_LATER,6,0
0.775,9,1,8,290,1,invalid_payment_method,card,1,medium,22,6,RETRY_LATER,24,1
0.775,9,1,8,290,1,invalid_payment_method,card,1,medium,22,6,ALTERNATIVE_PAYMENT,0,1
0.775,9,1,8,290,1,invalid_payment_method,card,1,medium,22,6,CUSTOMER_MESSAGE,0,1
0.775,9,1,8,290,1,bank_unavailable,netbanking,2,medium,14,6,RETRY_LATER,1,0
0.775,9,1,8,290,1,bank_unavailable,netbanking,2,medium,14,6,RETRY_LATER,6,1
0.775,9,1,8,290,1,bank_unavailable,netbanking,2,medium,14,6,RETRY_LATER,24,1
0.775,9,1,8,290,1,bank_unavailable,netbanking,2,medium,14,6,ALTERNATIVE_PAYMENT,0,1
0.775,9,1,8,290,1,bank_unavailable,netbanking,2,medium,14,6,CUSTOMER_MESSAGE,0,0
0.723,11,2,5,350,1,insufficient_funds,upi,1,medium,22,0,RETRY_LATER,1,1
0.723,11,2,5,350,1,insufficient_funds,upi,1,medium,22,0,RETRY_LATER,6,0
0.723,11,2,5,350,1,insufficient_funds,upi,1,medium,22,0,RETRY_LATER,24,1
0.723,11,2,5,350,1,insufficient_funds,upi,1,medium,22,0,ALTERNATIVE_PAYMENT,0,1
0.723,11,2,5,350,1,insufficient_funds,upi,1,medium,22,0,CUSTOMER_MESSAGE,0,1
0.723,11,3,5,350,1,bank_unavailable,upi,1,high,6,6,RETRY_LATER,1,1
0.723,11,3,5,350,1,bank_unavailable,upi,1,high,6,6,RETRY_LATER,6,1
0.723,11,3,5,350,1,bank_unavailable,upi,1,high,6,6,RETRY_LATER,24,0
0.723,11,3,5,350,1,bank_unavailable,upi,1,high,6,6,ALTERNATIVE_PAYMENT,0,1
0.723,11,3,5,350,1,bank_unavailable,upi,1,high,6,6,CUSTOMER_MESSAGE,0,0
0.723,11,3,5,350,1,card_expired,netbanking,3,low,0,6,RETRY_LATER,1,0
0.723,11,3,5,350,1,card_expired,netbanking,3,low,0,6,RETRY_LATER,6,0
0.723,11,3,5,350,1,card_expired,netbanking,3,low,0,6,RETRY_LATER,24,0
0.723,11,3,5,350,1,card_expired,netbanking,3,low,0,6,ALTERNATIVE_PAYMENT,0,1
0.723,11,3,5,350,1,card_expired,netbanking,3,low,0,6,CUSTOMER_MESSAGE,0,0
0.723,11,2,5,350,1,repeated_failure,upi,2,high,12,2,RETRY_LATER,1,0
0.723,11,2,5,350,1,repeated_failure,upi,2,high,12,2,RETRY_LATER,6,1
0.723,11,2,5,350,1,repeated_failure,upi,2,high,12,2,RETRY_LATER,24,0
0.723,11,2,5,350,1,repeated_failure,upi,2,high,12,2,ALTERNATIVE_PAYMENT,0,0
0.723,11,2,5,350,1,repeated_failure,upi,2,high,12,2,CUSTOMER_MESSAGE,0,1
0.723,11,1,5,350,1,processor_timeout,wallet,2,high,4,4,RETRY_LATER,1,1
0.723,11,1,5,350,1,processor_timeout,wallet,2,high,4,4,RETRY_LATER,6,1
0.723,11,1,5,350,1,processor_timeout,wallet,2,high,4,4,RETRY_LATER,24,1
0.723,11,1,5,350,1,processor_timeout,wallet,2,high,4,4,ALTERNATIVE_PAYMENT,0,1
0.723,11,1,5,350,1,processor_timeout,wallet,2,high,4,4,CUSTOMER_MESSAGE,0,0
0.881,2,2,10,432,1,temporary_failure,netbanking,1,medium,17,0,RETRY_LATER,1,1
0.881,2,2,10,432,1,temporary_failure,netbanking,1,medium,17,0,RETRY_LATER,6,1
0.881,2,2,10,432,1,temporary_failure,netbanking,1,medium,17,0,RETRY_LATER,24,1
0.881,2,2,10,432,1,temporary_failure,netbanking,1,medium,17,0,ALTERNATIVE_PAYMENT,0,1
0.881,2,2,10,432,1,temporary_failure,netbanking,1,medium,17,0,CUSTOMER_MESSAGE,0,0
0.881,2,2,10,432,1,temporary_failure,netbanking,1,low,17,1,RETRY_LATER,1,1
0.881,2,2,10,432,1,temporary_failure,netbanking,1,low,17,1,RETRY_LATER,6,1
0.881,2,2,10,432,1,temporary_failure,netbanking,1,low,17,1,RETRY_LATER,24,1
0.881,2,2,10,432,1,temporary_failure,netbanking,1,low,17,1,ALTERNATIVE_PAYMENT,0,1
0.881,2,2,10,432,1,temporary_failure,netbanking,1,low,17,1,CUSTOMER_MESSAGE,0,0
0.881,2,1,10,432,1,processor_timeout,netbanking,3,low,14,0,RETRY_LATER,1,0
0.881,2,1,10,432,1,processor_timeout,netbanking,3,low,14,0,RETRY_LATER,6,1
0.881,2,1,10,432,1,processor_timeout,netbanking,3,low,14,0,RETRY_LATER,24,0
0.881,2,1,10,432,1,processor_timeout,netbanking,3,low,14,0,ALTERNATIVE_PAYMENT,0,1
0.881,2,1,10,432,1,processor_timeout,netbanking,3,low,14,0,CUSTOMER_MESSAGE,0,1
0.881,2,1,10,432,1,processor_timeout,card,2,high,12,5,RETRY_LATER,1,1
0.881,2,1,10,432,1,processor_timeout,card,2,high,12,5,RETRY_LATER,6,1
0.881,2,1,10,432,1,processor_timeout,card,2,high,12,5,RETRY_LATER,24,1
0.881,2,1,10,432,1,processor_timeout,card,2,high,12,5,ALTERNATIVE_PAYMENT,0,0
0.881,2,1,10,432,1,processor_timeout,card,2,high,12,5,CUSTOMER_MESSAGE,0,1
0.881,2,1,10,432,1,temporary_failure,wallet,1,high,14,5,RETRY_LATER,1,1
0.881,2,1,10,432,1,temporary_failure,wallet,1,high,14,5,RETRY_LATER,6,1
0.881,2,1,10,432,1,temporary_failure,wallet,1,high,14,5,RETRY_LATER,24,1
0.881,2,1,10,432,1,temporary_failure,wallet,1,high,14,5,ALTERNATIVE_PAYMENT,0,1
0.881,2,1,10,432,1,temporary_failure,wallet,1,high,14,5,CUSTOMER_MESSAGE,0,0
0.424,16,2,5,41,0,processor_timeout,wallet,1,high,7,2,RETRY_LATER,1,0
0.424,16,2,5,41,0,processor_timeout,wallet,1,high,7,2,RETRY_LATER,6,1
0.424,16,2,5,41,0,processor_timeout,wallet,1,high,7,2,RETRY_LATER,24,0
0.424,16,2,5,41,0,processor_timeout,wallet,1,high,7,2,ALTERNATIVE_PAYMENT,0,0
0.424,16,2,5,41,0,processor_timeout,wallet,1,high,7,2,CUSTOMER_MESSAGE,0,0
0.424,16,2,5,41,0,unknown,upi,2,medium,2,0,RETRY_LATER,1,0
0.424,16,2,5,41,0,unknown,upi,2,medium,2,0,RETRY_LATER,6,0
0.424,16,2,5,41,0,unknown,upi,2,medium,2,0,RETRY_LATER,24,0
0.424,16,2,5,41,0,unknown,upi,2,medium,2,0,ALTERNATIVE_PAYMENT,0,0
0.424,16,2,5,41,0,unknown,upi,2,medium,2,0,CUSTOMER_MESSAGE,0,0
0.424,16,1,5,41,0,invalid_payment_method,wallet,2,low,20,1,RETRY_LATER,1,0
0.424,16,1,5,41,0,invalid_payment_method,wallet,2,low,20,1,RETRY_LATER,6,0
0.424,16,1,5,41,0,invalid_payment_method,wallet,2,low,20,1,RETRY_LATER,24,0
0.424,16,1,5,41,0,invalid_payment_method,wallet,2,low,20,1,ALTERNATIVE_PAYMENT,0,1
0.424,16,1,5,41,0,invalid_payment_method,wallet,2,low,20,1,CUSTOMER_MESSAGE,0,0
0.424,16,1,5,41,0,temporary_failure,upi,1,high,11,1,RETRY_LATER,1,0
0.424,16,1,5,41,0,temporary_failure,upi,1,high,11,1,RETRY_LATER,6,1
0.424,16,1,5,41,0,temporary_failure,upi,1,high,11,1,RETRY_LATER,24,1
0.424,16,1,5,41,0,temporary_failure,upi,1,high,11,1,ALTERNATIVE_PAYMENT,0,0
0.424,16,1,5,41,0,temporary_failure,upi,1,high,11,1,CUSTOMER_MESSAGE,0,0
0.424,16,2,5,41,0,temporary_failure,upi,1,medium,10,5,RETRY_LATER,1,1
0.424,16,2,5,41,0,temporary_failure,upi,1,medium,10,5,RETRY_LATER,6,1
0.424,16,2,5,41,0,temporary_failure,upi,1,medium,10,5,RETRY_LATER,24,1
0.424,16,2,5,41,0,temporary_failure,upi,1,medium,10,5,ALTERNATIVE_PAYMENT,0,0
0.424,16,2,5,41,0,temporary_failure,upi,1,medium,10,5,CUSTOMER_MESSAGE,0,0
0.891,2,1,38,492,1,bank_unavailable,upi,1,medium,2,6,RETRY_LATER,1,0
0.891,2,1,38,492,1,bank_unavailable,upi,1,medium,2,6,RETRY_LATER,6,0
0.891,2,1,38,492,1,bank_unavailable,upi,1,medium,2,6,RETRY_LATER,24,1
0.891,2,1,38,492,1,bank_unavailable,upi,1,medium,2,6,ALTERNATIVE_PAYMENT,0,1
0.891,2,1,38,492,1,bank_unavailable,upi,1,medium,2,6,CUSTOMER_MESSAGE,0,1
0.891,2,3,38,492,1,card_expired,wallet,1,medium,1,4,RETRY_LATER,1,0
0.891,2,3,38,492,1,card_expired,wallet,1,medium,1,4,RETRY_LATER,6,0
0.891,2,3,38,492,1,card_expired,wallet,1,medium,1,4,RETRY_LATER,24,0
0.891,2,3,38,492,1,card_expired,wallet,1,medium,1,4,ALTERNATIVE_PAYMENT,0,0
0.891,2,3,38,492,1,card_expired,wallet,1,medium,1,4,CUSTOMER_MESSAGE,0,1
0.891,2,2,38,492,1,temporary_failure,wallet,2,low,17,5,RETRY_LATER,1,1
0.891,2,2,38,492,1,temporary_failure,wallet,2,low,17,5,RETRY_LATER,6,1
0.891,2,2,38,492,1,temporary_failure,wallet,2,low,17,5,RETRY_LATER,24,1
0.891,2,2,38,492,1,temporary_failure,wallet,2,low,17,5,ALTERNATIVE_PAYMENT,0,0
0.891,2,2,38,492,1,temporary_failure,wallet,2,low,17,5,CUSTOMER_MESSAGE,0,1
0.891,2,1,38,492,1,insufficient_funds,upi,1,high,21,4,RETRY_LATER,1,0
0.891,2,1,38,492,1,insufficient_funds,upi,1,high,21,4,RETRY_LATER,6,0
0.891,2,1,38,492,1,insufficient_funds,upi,1,high,21,4,RETRY_LATER,24,0
0.891,2,1,38,492,1,insufficient_funds,upi,1,high,21,4,ALTERNATIVE_PAYMENT,0,1
0.891,2,1,38,492,1,insufficient_funds,upi,1,high,21,4,CUSTOMER_MESSAGE,0,0
0.891,2,1,38,492,1,temporary_failure,upi,1,high,0,0,RETRY_LATER,1,1
0.891,2,1,38,492,1,temporary_failure,upi,1,high,0,0,RETRY_LATER,6,1
0.891,2,1,38,492,1,temporary_failure,upi,1,high,0,0,RETRY_LATER,24,1
0.891,2,1,38,492,1,temporary_failure,upi,1,high,0,0,ALTERNATIVE_PAYMENT,0,1
0.891,2,1,38,492,1,temporary_failure,upi,1,high,0,0,CUSTOMER_MESSAGE,0,0
0.923,2,1,15,323,0,card_expired,card,1,high,9,6,RETRY_LATER,1,1
0.923,2,1,15,323,0,card_expired,card,1,high,9,6,RETRY_LATER,6,0
0.923,2,1,15,323,0,card_expired,card,1,high,9,6,RETRY_LATER,24,0
0.923,2,1,15,323,0,card_expired,card,1,high,9,6,ALTERNATIVE_PAYMENT,0,1
0.923,2,1,15,323,0,card_expired,card,1,high,9,6,CUSTOMER_MESSAGE,0,1
0.923,2,2,15,323,0,repeated_failure,wallet,3,medium,13,0,RETRY_LATER,1,0
0.923,2,2,15,323,0,repeated_failure,wallet,3,medium,13,0,RETRY_LATER,6,0
0.923,2,2,15,323,0,repeated_failure,wallet,3,medium,13,0,RETRY_LATER,24,0
0.923,2,2,15,323,0,repeated_failure,wallet,3,medium,13,0,ALTERNATIVE_PAYMENT,0,0
0.923,2,2,15,323,0,repeated_failure,wallet,3,medium,13,0,CUSTOMER_MESSAGE,0,0
0.923,2,2,15,323,0,unknown,wallet,1,medium,1,5,RETRY_LATER,1,1
0.923,2,2,15,323,0,unknown,wallet,1,medium,1,5,RETRY_LATER,6,1
0.923,2,2,15,323,0,unknown,wallet,1,medium,1,5,RETRY_LATER,24,0
0.923,2,2,15,323,0,unknown,wallet,1,medium,1,5,ALTERNATIVE_PAYMENT,0,1
0.923,2,2,15,323,0,unknown,wallet,1,medium,1,5,CUSTOMER_MESSAGE,0,0
0.923,2,1,15,323,0,temporary_failure,netbanking,2,medium,8,5,RETRY_LATER,1,1
0.923,2,1,15,323,0,temporary_failure,netbanking,2,medium,8,5,RETRY_LATER,6,1
0.923,2,1,15,323,0,temporary_failure,netbanking,2,medium,8,5,RETRY_LATER,24,1
0.923,2,1,15,323,0,temporary_failure,netbanking,2,medium,8,5,ALTERNATIVE_PAYMENT,0,0
0.923,2,1,15,323,0,temporary_failure,netbanking,2,medium,8,5,CUSTOMER_MESSAGE,0,0
0.923,2,2,15,323,0,processor_timeout,netbanking,2,low,0,2,RETRY_LATER,1,1
