historical_success_rate,historical_failure_count,consecutive_failures,total_orders,customer_age_days,previous_recovery_success,root_cause,payment_method,attempt_number,amount_bucket,hour_of_day,day_of_week,action_type,delay_hours,recovered
0.281,12,3,9,36,0,processor_timeout,wallet,1,high,0,5,RETRY_LATER,6,0
0.281,12,3,9,36,0,processor_timeout,wallet,1,high,0,5,RETRY_LATER,24,0
0.281,12,3,9,36,0,processor_timeout,wallet,1,high,0,5,ALTERNATIVE_PAYMENT,0,0
0.281,12,3,9,36,0,processor_timeout,wallet,1,high,0,5,CUSTOMER_MESSAGE,0,0
0.281,12,1,9,36,0,temporary_failure,netbanking,3,high,11,5,RETRY_LATER,1,0
0.281,12,1,9,36,0,temporary_failure,netbanking,3,high,11,5,RETRY_LATER,6,0
0.281,12,1,9,36,0,temporary_failure,netbanking,3,high,11,5,RETRY_LATER,24,0
0.281,12,1,9,36,0,temporary_failure,netbanking,3,high,11,5,ALTERNATIVE_PAYMENT,0,0
0.281,12,1,9,36,0,temporary_failure,netbanking,3,high,11,5,CUSTOMER_MESSAGE,0,0
0.281,12,2,9,36,0,insufficient_funds,upi,2,medium,22,1,RETRY_LATER,1,0
0.281,12,2,9,36,0,insufficient_funds,upi,2,medium,22,1,RETRY_LATER,6,0
0.281,12,2,9,36,0,insufficient_funds,upi,2,medium,22,1,RETRY_LATER,24,0
0.281,12,2,9,36,0,insufficient_funds,upi,2,medium,22,1,ALTERNATIVE_PAYMENT,0,1
0.281,12,2,9,36,0,insufficient_funds,upi,2,medium,22,1,CUSTOMER_MESSAGE,0,0
0.281,12,3,9,36,0,repeated_failure,wallet,1,medium,0,4,RETRY_LATER,1,0
0.281,12,3,9,36,0,repeated_failure,wallet,1,medium,0,4,RETRY_LATER,6,0
0.281,12,3,9,36,0,repeated_failure,wallet,1,medium,0,4,RETRY_LATER,24,0
0.281,12,3,9,36,0,repeated_failure,wallet,1,medium,0,4,ALTERNATIVE_PAYMENT,0,0
0.281,12,3,9,36,0,repeated_failure,wallet,1,medium,0,4,CUSTOMER_MESSAGE,0,0
0.929,3,1,30,209,1,unknown,card,1,medium,7,5,RETRY_LATER,1,1
0.929,3,1,30,209,1,unknown,card,1,medium,7,5,RETRY_LATER,6,1
0.929,3,1,30,209,1,unknown,card,1,medium,7,5,RETRY_LATER,24,1
0.929,3,1,30,209,1,unknown,card,1,medium,7,5,ALTERNATIVE_PAYMENT,0,0
0.929,3,1,30,209,1,unknown,card,1,medium,7,5,CUSTOMER_MESSAGE,0,0
0.929,3,1,30,209,1,invalid_payment_method,netbanking,1,high,2,4,RETRY_LATER,1,1
0.929,3,1,30,209,1,invalid_payment_method,netbanking,1,high,2,4,RETRY_LATER,6,0
0.929,3,1,30,209,1,invalid_payment_method,netbanking,1,high,2,4,RETRY_LATER,24,0
0.929,3,1,30,209,1,invalid_payment_method,netbanking,1,high,2,4,ALTERNATIVE_PAYMENT,0,0
0.929,3,1,30,209,1,invalid_payment_method,netbanking,1,high,2,4,CUSTOMER_MESSAGE,0,1
0.929,3,2,30,209,1,invalid_payment_method,card,2,medium,2,1,RETRY_LATER,1,0
0.929,3,2,30,209,1,invalid_payment_method,card,2,medium,2,1,RETRY_LATER,6,0
0.929,3,2,30,209,1,invalid_payment_method,card,2,medium,2,1,RETRY_LATER,24,0
0.929,3,2,30,209,1,invalid_payment_method,card,2,medium,2,1,ALTERNATIVE_PAYMENT,0,1
0.929,3,2,30,209,1,invalid_payment_method,card,2,medium,2,1,CUSTOMER_MESSAGE,0,0
0.929,3,1,30,209,1,bank_unavailable,wallet,1,low,14,0,RETRY_LATER,1,0
0.929,3,1,30,209,1,bank_unavailable,wallet,1,low,14,0,RETRY_LATER,6,1
0.929,3,1,30,209,1,bank_unavailable,wallet,1,low,14,0,RETRY_LATER,24,1
0.929,3,1,30,209,1,bank_unavailable,wallet,1,low,14,0,ALTERNATIVE_PAYMENT,0,1
0.929,3,1,30,209,1,bank_unavailable,wallet,1,low,14,0,CUSTOMER_MESSAGE,0,1
0.929,3,3,30,209,1,insufficient_funds,upi,1,low,19,6,RETRY_LATER,1,1
0.929,3,3,30,209,1,insufficient_funds,upi,1,low,19,6,RETRY_LATER,6,1
0.929,3,3,30,209,1,insufficient_funds,upi,1,low,19,6,RETRY_LATER,24,0
0.929,3,3,30,209,1,insufficient_funds,upi,1,low,19,6,ALTERNATIVE_PAYMENT,0,1
0.929,3,3,30,209,1,insufficient_funds,upi,1,low,19,6,CUSTOMER_MESSAGE,0,1
0.662,2,1,14,312,0,processor_timeout,netbanking,3,medium,4,3,RETRY_LATER,1,0
0.662,2,1,14,312,0,processor_timeout,netbanking,3,medium,4,3,RETRY_LATER,6,0
0.662,2,1,14,312,0,processor_timeout,netbanking,3,medium,4,3,RETRY_LATER,24,0
0.662,2,1,14,312,0,processor_timeout,netbanking,3,medium,4,3,ALTERNATIVE_PAYMENT,0,0
0.662,2,1,14,312,0,processor_timeout,netbanking,3,medium,4,3,CUSTOMER_MESSAGE,0,0
0.662,2,1,14,312,0,processor_timeout,wallet,1,high,22,6,RETRY_LATER,1,1
0.662,2,1,14,312,0,processor_timeout,wallet,1,high,22,6,RETRY_LATER,6,0
0.662,2,1,14,312,0,processor_timeout,wallet,1,high,22,6,RETRY_LATER,24,0
0.662,2,1,14,312,0,processor_timeout,wallet,1,high,22,6,ALTERNATIVE_PAYMENT,0,1
0.662,2,1,14,312,0,processor_timeout,wallet,1,high,22,6,CUSTOMER_MESSAGE,0,1
0.662,2,3,14,312,0,invalid_payment_method,card,1,high,19,5,RETRY_LATER,1,1
0.662,2,3,14,312,0,invalid_payment_method,card,1,high,19,5,RETRY_LATER,6,0
0.662,2,3,14,312,0,invalid_payment_method,card,1,high,19,5,RETRY_LATER,24,0
0.662,2,3,14,312,0,invalid_payment_method,card,1,high,19,5,ALTERNATIVE_PAYMENT,0,1
0.662,2,3,14,312,0,invalid_payment_method,card,1,high,19,5,CUSTOMER_MESSAGE,0,1
0.662,2,2,14,312,0,temporary_failure,wallet,2,medium,18,0,RETRY_LATER,1,0
0.662,2,2,14,312,0,temporary_failure,wallet,2,medium,18,0,RETRY_LATER,6,1
0.662,2,2,14,312,0,temporary_failure,wallet,2,medium,18,0,RETRY_LATER,24,1
0.662,2,2,14,312,0,temporary_failure,wallet,2,medium,18,0,ALTERNATIVE_PAYMENT,0,0
0.662,2,2,14,312,0,temporary_failure,wallet,2,medium,18,0,CUSTOMER_MESSAGE,0,1
0.662,2,1,14,312,0,card_expired,netbanking,3,high,13,0,RETRY_LATER,1,0
0.662,2,1,14,312,0,card_expired,netbanking,3,high,13,0,RETRY_LATER,6,0
0.662,2,1,14,312,0,card_expired,netbanking,3,high,13,0,RETRY_LATER,24,0
0.662,2,1,14,312,0,card_expired,netbanking,3,high,13,0,ALTERNATIVE_PAYMENT,0,1
0.662,2,1,14,312,0,card_expired,netbanking,3,high,13,0,CUSTOMER_MESSAGE,0,0
0.73,8,4,9,120,1,invalid_payment_method,netbanking,2,high,2,3,RETRY_LATER,1,1
0.73,8,4,9,120,1,invalid_payment_method,netbanking,2,high,2,3,RETRY_LATER,6,0
0.73,8,4,9,120,1,invalid_payment_method,netbanking,2,high,2,3,RETRY_LATER,24,0
0.73,8,4,9,120,1,invalid_payment_method,netbanking,2,high,2,3,ALTERNATIVE_PAYMENT,0,0
0.73,8,4,9,120,1,invalid_payment_method,netbanking,2,high,2,3,CUSTOMER_MESSAGE,0,0
0.73,8,1,9,120,1,bank_unavailable,upi,1,low,20,5,RETRY_LATER,1,1
0.73,8,1,9,120,1,bank_unavailable,upi,1,low,20,5,RETRY_LATER,6,1
0.73,8,1,9,120,1,bank_unavailable,upi,1,low,20,5,RETRY_LATER,24,1
0.73,8,1,9,120,1,bank_unavailable,upi,1,low,20,5,ALTERNATIVE_PAYMENT,0,1
0.73,8,1,9,120,1,bank_unavailable,upi,1,low,20,5,CUSTOMER_MESSAGE,0,1
0.73,8,3,9,120,1,unknown,wallet,2,medium,21,1,RETRY_LATER,1,0
0.73,8,3,9,120,1,unknown,wallet,2,medium,21,1,RETRY_LATER,6,1
0.73,8,3,9,120,1,unknown,wallet,2,medium,21,1,RETRY_LATER,24,1
0.73,8,3,9,120,1,unknown,wallet,2,medium,21,1,ALTERNATIVE_PAYMENT,0,1
0.73,8,3,9,120,1,unknown,wallet,2,medium,21,1,CUSTOMER_MESSAGE,0,0
0.73,8,2,9,120,1,invalid_payment_method,netbanking,3,medium,15,6,RETRY_LATER,1,1
0.73,8,2,9,120,1,invalid_payment_method,netbanking,3,medium,15,6,RETRY_LATER,6,0
0.73,8,2,9,120,1,invalid_payment_method,netbanking,3,medium,15,6,RETRY_LATER,24,0
0.73,8,2,9,120,1,invalid_payment_method,netbanking,3,medium,15,6,ALTERNATIVE_PAYMENT,0,1
0.73,8,2,9,120,1,invalid_payment_method,netbanking,3,medium,15,6,CUSTOMER_MESSAGE,0,0
0.73,8,1,9,120,1,processor_timeout,upi,1,high,12,3,RETRY_LATER,1,1
0.73,8,1,9,120,1,processor_timeout,upi,1,high,12,3,RETRY_LATER,6,1
0.73,8,1,9,120,1,processor_timeout,upi,1,high,12,3,RETRY_LATER,24,1
0.73,8,1,9,120,1,processor_timeout,upi,1,high,12,3,ALTERNATIVE_PAYMENT,0,0
0.73,8,1,9,120,1,processor_timeout,upi,1,high,12,3,CUSTOMER_MESSAGE,0,0
0.341,12,1,8,110,0,bank_unavailable,netbanking,2,high,8,2,RETRY_LATER,1,0
0.341,12,1,8,110,0,bank_unavailable,netbanking,2,high,8,2,RETRY_LATER,6,1
0.341,12,1,8,110,0,bank_unavailable,netbanking,2,high,8,2,RETRY_LATER,24,0
0.341,12,1,8,110,0,bank_unavailable,netbanking,2,high,8,2,ALTERNATIVE_PAYMENT,0,0
0.341,12,1,8,110,0,bank_unavailable,netbanking,2,high,8,2,CUSTOMER_MESSAGE,0,0
0.341,12,2,8,110,0,bank_unavailable,netbanking,1,high,11,0,RETRY_LATER,1,1
0.341,12,2,8,110,0,bank_unavailable,netbanking,1,high,11,0,RETRY_LATER,6,1
0.341,12,2,8,110,0,bank_unavailable,netbanking,1,high,11,0,RETRY_LATER,24,0
0.341,12,2,8,110,0,bank_unavailable,netbanking,1,high,11,0,ALTERNATIVE_PAYMENT,0,1
0.341,12,2,8,110,0,bank_unavailable,netbanking,1,high,11,0,CUSTOMER_MESSAGE,0,0
0.341,12,1,8,110,0,insufficient_funds,netbanking,1,medium,19,2,RETRY_LATER,1,0
0.341,12,1,8,110,0,insufficient_funds,netbanking,1,medium,19,2,RETRY_LATER,6,1
0.341,12,1,8,110,0,insufficient_funds,netbanking,1,medium,19,2,RETRY_LATER,24,1
0.341,12,1,8,110,0,insufficient_funds,netbanking,1,medium,19,2,ALTERNATIVE_PAYMENT,0,0
0.341,12,1,8,110,0,insufficient_funds,netbanking,1,medium,19,2,CUSTOMER_MESSAGE,0,0
0.341,12,3,8,110,0,card_expired,card,1,medium,3,2,RETRY_LATER,1,0
0.341,12,3,8,110,0,card_expired,card,1,medium,3,2,RETRY_LATER,6,0
0.341,12,3,8,110,0,card_expired,card,1,medium,3,2,RETRY_LATER,24,0
0.341,12,3,8,110,0,card_expired,card,1,medium,3,2,ALTERNATIVE_PAYMENT,0,1
0.341,12,3,8,110,0,card_expired,card,1,medium,3,2,CUSTOMER_MESSAGE,0,0
0.341,12,3,8,110,0,unknown,netbanking,1,low,10,2,RETRY_LATER,1,1
0.341,12,3,8,110,0,unknown,netbanking,1,low,10,2,RETRY_LATER,6,0
0.341,12,3,8,110,0,unknown,netbanking,1,low,10,2,RETRY_LATER,24,1
0.341,12,3,8,110,0,unknown,netbanking,1,low,10,2,ALTERNATIVE_PAYMENT,0,0
0.341,12,3,8,110,0,unknown,netbanking,1,low,10,2,CUSTOMER_MESSAGE,0,0
0.501,16,2,1,7,0,temporary_failure,card,1,low,23,2,RETRY_LATER,1,1
0.501,16,2,1,7,0,temporary_failure,card,1,low,23,2,RETRY_LATER,6,1
0.501,16,2,1,7,0,temporary_failure,card,1,low,23,2,RETRY_LATER,24,0
0.501,16,2,1,7,0,temporary_failure,card,1,low,23,2,ALTERNATIVE_PAYMENT,0,0
0.501,16,2,1,7,0,temporary_failure,card,1,low,23,2,CUSTOMER_MESSAGE,0,1
0.501,16,1,1,7,0,repeated_failure,upi,2,low,19,3,RETRY_LATER,1,1
0.501,16,1,1,7,0,repeated_failure,upi,2,low,19,3,RETRY_LATER,6,0
0.501,16,1,1,7,0,repeated_failure,upi,2,low,19,3,RETRY_LATER,24,0
0.501,16,1,1,7,0,repeated_failure,upi,2,low,19,3,ALTERNATIVE_PAYMENT,0,1
0.501,16,1,1,7,0,repeated_failure,upi,2,low,19,3,CUSTOMER_MESSAGE,0,0
0.501,16,1,1,7,0,processor_timeout,upi,1,medium,11,1,RETRY_LATER,1,1
0.501,16,1,1,7,0,processor_timeout,upi,1,medium,11,1,RETRY_LATER,6,1
0.501,16,1,1,7,0,processor_timeout,upi,1,medium,11,1,RETRY_LATER,24,1
0.501,16,1,1,7,0,processor_timeout,upi,1,medium,11,1,ALTERNATIVE_PAYMENT,0,1
0.501,16,1,1,7,0,processor_timeout,upi,1,medium,11,1,CUSTOMER_MESSAGE,0,1
0.501,16,2,1,7,0,insufficient_funds,netbanking,3,low,16,6,RETRY_LATER,1,0
0.501,16,2,1,7,0,insufficient_funds,netbanking,3,low,16,6,RETRY_LATER,6,0
0.501,16,2,1,7,0,insufficient_funds,netbanking,3,low,16,6,RETRY_LATER,24,1
0.501,16,2,1,7,0,insufficient_funds,netbanking,3,low,16,6,ALTERNATIVE_PAYMENT,0,0
0.501,16,2,1,7,0,insufficient_funds,netbanking,3,low,16,6,CUSTOMER_MESSAGE,0,0
0.501,16,3,1,7,0,invalid_payment_method,card,1,medium,6,4,RETRY_LATER,1,0
0.501,16,3,1,7,0,invalid_payment_method,card,1,medium,6,4,RETRY_LATER,6,0
0.501,16,3,1,7,0,invalid_payment_method,card,1,medium,6,4,RETRY_LATER,24,0
0.501,16,3,1,7,0,invalid_payment_method,card,1,medium,6,4,ALTERNATIVE_PAYMENT,0,1
0.501,16,3,1,7,0,invalid_payment_method,card,1,medium,6,4,CUSTOMER_MESSAGE,0,1
0.925,1,1,20,409,1,unknown,card,1,high,8,3,RETRY_LATER,1,0
0.925,1,1,20,409,1,unknown,card,1,high,8,3,RETRY_LATER,6,1
0.925,1,1,20,409,1,unknown,card,1,high,8,3,RETRY_LATER,24,0
0.925,1,1,20,409,1,unknown,card,1,high,8,3,ALTERNATIVE_PAYMENT,0,0
0.925,1,1,20,409,1,unknown,card,1,high,8,3,CUSTOMER_MESSAGE,0,0
0.925,1,2,20,409,1,card_expired,wallet,1,low,19,0,RETRY_LATER,1,0
0.925,1,2,20,409,1,card_expired,wallet,1,low,19,0,RETRY_LATER,6,0
0.925,1,2,20,409,1,card_expired,wallet,1,low,19,0,RETRY_LATER,24,0
0.925,1,2,20,409,1,card_expired,wallet,1,low,19,0,ALTERNATIVE_PAYMENT,0,1
0.925,1,2,20,409,1,card_expired,wallet,1,low,19,0,CUSTOMER_MESSAGE,0,1
0.925,1,1,20,409,1,unknown,wallet,2,high,23,2,RETRY_LATER,1,0
0.925,1,1,20,409,1,unknown,wallet,2,high,23,2,RETRY_LATER,6,0
0.925,1,1,20,409,1,unknown,wallet,2,high,23,2,RETRY_LATER,24,1
0.925,1,1,20,409,1,unknown,wallet,2,high,23,2,ALTERNATIVE_PAYMENT,0,1
0.925,1,1,20,409,1,unknown,wallet,2,high,23,2,CUSTOMER_MESSAGE,0,0
0.925,1,2,20,409,1,insufficient_funds,netbanking,2,high,11,0,RETRY_LATER,1,0
0.925,1,2,20,409,1,insufficient_funds,netbanking,2,high,11,0,RETRY_LATER,6,0
0.925,1,2,20,409,1,insufficient_funds,netbanking,2,high,11,0,RETRY_LATER,24,1
0.925,1,2,20,409,1,insufficient_funds,netbanking,2,high,11,0,ALTERNATIVE_PAYMENT,0,1
0.925,1,2,20,409,1,insufficient_funds,netbanking,2,high,11,0,CUSTOMER_MESSAGE,0,0
0.925,1,4,20,409,1,card_expired,netbanking,3,medium,18,5,RETRY_LATER,1,0
0.925,1,4,20,409,1,card_expired,netbanking,3,medium,18,5,RETRY_LATER,6,0
0.925,1,4,20,409,1,card_expired,netbanking,3,medium,18,5,RETRY_LATER,24,0
0.925,1,4,20,409,1,card_expired,netbanking,3,medium,18,5,ALTERNATIVE_PAYMENT,0,1
0.925,1,4,20,409,1,card_expired,netbanking,3,medium,18,5,CUSTOMER_MESSAGE,0,0
0.83,5,2,35,554,1,bank_unavailable,upi,1,low,15,6,RETRY_LATER,1,0
0.83,5,2,35,554,1,bank_unavailable,upi,1,low,15,6,RETRY_LATER,6,1
0.83,5,2,35,554,1,bank_unavailable,upi,1,low,15,6,RETRY_LATER,24,1
0.83,5,2,35,554,1,bank_unavailable,upi,1,low,15,6,ALTERNATIVE_PAYMENT,0,1
0.83,5,2,35,554,1,bank_unavailable,upi,1,low,15,6,CUSTOMER_MESSAGE,0,0
0.83,5,1,35,554,1,bank_unavailable,netbanking,2,low,1,6,RETRY_LATER,1,1
0.83,5,1,35,554,1,bank_unavailable,netbanking,2,low,1,6,RETRY_LATER,6,1
0.83,5,1,35,554,1,bank_unavailable,netbanking,2,low,1,6,RETRY_LATER,24,1
0.83,5,1,35,554,1,bank_unavailable,netbanking,2,low,1,6,ALTERNATIVE_PAYMENT,0,1
0.83,5,1,35,554,1,bank_unavailable,netbanking,2,low,1,6,CUSTOMER_MESSAGE,0,0
0.83,5,1,35,554,1,temporary_failure,card,1,high,11,0,RETRY_LATER,1,1
0.83,5,1,35,554,1,temporary_failure,card,1,high,11,0,RETRY_LATER,6,1
0.83,5,1,35,554,1,temporary_failure,card,1,high,11,0,RETRY_LATER,24,1
0.83,5,1,35,554,1,temporary_failure,card,1,high,11,0,ALTERNATIVE_PAYMENT,0,1
0.83,5,1,35,554,1,temporary_failure,card,1,high,11,0,CUSTOMER_MESSAGE,0,1
0.83,5,1,35,554,1,temporary_failure,wallet,1,low,8,5,RETRY_LATER,1,1
0.83,5,1,35,554,1,temporary_failure,wallet,1,low,8,5,RETRY_LATER,6,1
0.83,5,1,35,554,1,temporary_failure,wallet,1,low,8,5,RETRY_LATER,24,1
0.83,5,1,35,554,1,temporary_failure,wallet,1,low,8,5,ALTERNATIVE_PAYMENT,0,1
0.83,5,1,35,554,1,temporary_failure,wallet,1,low,8,5,CUSTOMER_MESSAGE,0,0
0.83,5,4,35,554,1,temporary_failure,card,1,high,4,4,RETRY_LATER,1,1
0.83,5,4,35,554,1,temporary_failure,card,1,high,4,4,RETRY_LATER,6,1
0.83,5,4,35,554,1,temporary_failure,card,1,high,4,4,RETRY_LATER,24,1
0.83,5,4,35,554,1,temporary_failure,card,1,high,4,4,ALTERNATIVE_PAYMENT,0,0
0.83,5,4,35,554,1,temporary_failure,card,1,high,4,4,CUSTOMER_MESSAGE,0,1
0.988,5,3,16,451,1,processor_timeout,netbanking,1,medium,11,4,RETRY_LATER,1,1
0.988,5,3,16,451,1,processor_timeout,netbanking,1,medium,11,4,RETRY_LATER,6,1
0.988,5,3,16,451,1,processor_timeout,netbanking,1,medium,11,4,RETRY_LATER,24,1
0.988,5,3,16,451,1,processor_timeout,netbanking,1,medium,11,4,ALTERNATIVE_PAYMENT,0,1
0.988,5,3,16,451,1,processor_timeout,netbanking,1,medium,11,4,CUSTOMER_MESSAGE,0,1
0.988,5,4,16,451,1,bank_unavailable,upi,2,high,6,0,RETRY_LATER,1,0
0.988,5,4,16,451,1,bank_unavailable,upi,2,high,6,0,RETRY_LATER,6,0
0.988,5,4,16,451,1,bank_unavailable,upi,2,high,6,0,RETRY_LATER,24,1
0.988,5,4,16,451,1,bank_unavailable,upi,2,high,6,0,ALTERNATIVE_PAYMENT,0,1
0.988,5,4,16,451,1,bank_unavailable,upi,2,high,6,0,CUSTOMER_MESSAGE,0,0
0.988,5,1,16,451,1,card_expired,netbanking,1,low,22,1,RETRY_LATER,1,0
0.988,5,1,16,451,1,card_expired,netbanking,1,low,22,1,RETRY_LATER,6,0
0.988,5,1,16,451,1,card_expired,netbanking,1,low,22,1,RETRY_LATER,24,0
0.988,5,1,16,451,1,card_expired,netbanking,1,low,22,1,ALTERNATIVE_PAYMENT,0,1
0.988,5,1,16,451,1,card_expired,netbanking,1,low,22,1,CUSTOMER_MESSAGE,0,1
0.988,5,3,16,451,1,bank_unavailable,card,2,medium,9,1,RETRY_LATER,1,1
0.988,5,3,16,451,1,bank_unavailable,card,2,medium,9,1,RETRY_LATER,6,1
0.988,5,3,16,451,1,bank_unavailable,card,2,medium,9,1,RETRY_LATER,24,1
0.988,5,3,16,451,1,bank_unavailable,card,2,medium,9,1,ALTERNATIVE_PAYMENT,0,1
0.988,5,3,16,451,1,bank_unavailable,card,2,medium,9,1,CUSTOMER_MESSAGE,0,0
0.988,5,1,16,451,1,invalid_payment_method,upi,2,medium,12,5,RETRY_LATER,1,0
0.988,5,1,16,451,1,invalid_payment_method,upi,2,medium,12,5,RETRY_LATER,6,0
0.988,5,1,16,451,1,invalid_payment_method,upi,2,medium,12,5,RETRY_LATER,24,0
0.988,5,1,16,451,1,invalid_payment_method,upi,2,medium,12,5,ALTERNATIVE_PAYMENT,0,1
0.988,5,1,16,451,1,invalid_payment_method,upi,2,medium,12,5,CUSTOMER_MESSAGE,0,0
0.814,0,1,21,322,1,bank_unavailable,card,1,medium,16,6,RETRY_LATER,1,1
0.814,0,1,21,322,1,bank_unavailable,card,1,medium,16,6,RETRY_LATER,6,1
0.814,0,1,21,322,1,bank_unavailable,card,1,medium,16,6,RETRY_LATER,24,1
0.814,0,1,21,322,1,bank_unavailable,card,1,medium,16,6,ALTERNATIVE_PAYMENT,0,1
0.814,0,1,21,322,1,bank_unavailable,card,1,medium,16,6,CUSTOMER_MESSAGE,0,1
0.814,0,1,21,322,1,insufficient_funds,upi,2,high,12,0,RETRY_LATER,1,0
0.814,0,1,21,322,1,insufficient_funds,upi,2,high,12,0,RETRY_LATER,6,0
0.814,0,1,21,322,1,insufficient_funds,upi,2,high,12,0,RETRY_LATER,24,1
0.814,0,1,21,322,1,insufficient_funds,upi,2,high,12,0,ALTERNATIVE_PAYMENT,0,0
0.814,0,1,21,322,1,insufficient_funds,upi,2,high,12,0,CUSTOMER_MESSAGE,0,1
0.814,0,3,21,322,1,bank_unavailable,wallet,2,high,19,4,RETRY_LATER,1,1
0.814,0,3,21,322,1,bank_unavailable,wallet,2,high,19,4,RETRY_LATER,6,0
0.814,0,3,21,322,1,bank_unavailable,wallet,2,high,19,4,RETRY_LATER,24,1
0.814,0,3,21,322,1,bank_unavailable,wallet,2,high,19,4,ALTERNATIVE_PAYMENT,0,1
0.814,0,3,21,322,1,bank_unavailable,wallet,2,high,19,4,CUSTOMER_MESSAGE,0,0
0.814,0,1,21,322,1,unknown,card,1,high,11,6,RETRY_LATER,1,1
0.814,0,1,21,322,1,unknown,card,1,high,11,6,RETRY_LATER,6,1
0.814,0,1,21,322,1,unknown,card,1,high,11,6,RETRY_LATER,24,1
0.814,0,1,21,322,1,unknown,card,1,high,11,6,ALTERNATIVE_PAYMENT,0,1
0.814,0,1,21,322,1,unknown,card,1,high,11,6,CUSTOMER_MESSAGE,0,1
0.814,0,4,21,322,1,insufficient_funds,upi,1,high,11,1,RETRY_LATER,1,0
0.814,0,4,21,322,1,insufficient_funds,upi,1,high,11,1,RETRY_LATER,6,1
0.814,0,4,21,322,1,insufficient_funds,upi,1,high,11,1,RETRY_LATER,24,1
0.814,0,4,21,322,1,insufficient_funds,upi,1,high,11,1,ALTERNATIVE_PAYMENT,0,1
0.814,0,4,21,322,1,insufficient_funds,upi,1,high,11,1,CUSTOMER_MESSAGE,0,1
0.887,0,1,48,727,1,bank_unavailable,card,2,high,1,1,RETRY_LATER,1,1
0.887,0,1,48,727,1,bank_unavailable,card,2,high,1,1,RETRY_LATER,6,1
0.887,0,1,48,727,1,bank_unavailable,card,2,high,1,1,RETRY_LATER,24,0
0.887,0,1,48,727,1,bank_unavailable,card,2,high,1,1,ALTERNATIVE_PAYMENT,0,0
0.887,0,1,48,727,1,bank_unavailable,card,2,high,1,1,CUSTOMER_MESSAGE,0,0
0.887,0,2,48,727,1,repeated_failure,netbanking,2,low,16,1,RETRY_LATER,1,1
0.887,0,2,48,727,1,repeated_failure,netbanking,2,low,16,1,RETRY_LATER,6,0
0.887,0,2,48,727,1,repeated_failure,netbanking,2,low,16,1,RETRY_LATER,24,0
0.887,0,2,48,727,1,repeated_failure,netbanking,2,low,16,1,ALTERNATIVE_PAYMENT,0,1
0.887,0,2,48,727,1,repeated_failure,netbanking,2,low,16,1,CUSTOMER_MESSAGE,0,0
0.887,0,2,48,727,1,bank_unavailable,card,2,low,7,4,RETRY_LATER,1,1
0.887,0,2,48,727,1,bank_unavailable,card,2,low,7,4,RETRY_LATER,6,1
0.887,0,2,48,727,1,bank_unavailable,card,2,low,7,4,RETRY_LATER,24,0
0.887,0,2,48,727,1,bank_unavailable,card,2,low,7,4,ALTERNATIVE_PAYMENT,0,1
0.887,0,2,48,727,1,bank_unavailable,card,2,low,7,4,CUSTOMER_MESSAGE,0,0
0.887,0,2,48,727,1,bank_unavailable,netbanking,1,medium,16,1,RETRY_LATER,1,1
0.887,0,2,48,727,1,bank_unavailable,netbanking,1,medium,16,1,RETRY_LATER,6,1
0.887,0,2,48,727,1,bank_unavailable,netbanking,1,medium,16,1,RETRY_LATER,24,0
0.887,0,2,48,727,1,bank_unavailable,netbanking,1,medium,16,1,ALTERNATIVE_PAYMENT,0,1
0.887,0,2,48,727,1,bank_unavailable,netbanking,1,medium,16,1,CUSTOMER_MESSAGE,0,1
0.887,0,2,48,727,1,unknown,netbanking,1,medium,1,2,RETRY_LATER,1,0
0.887,0,2,48,727,1,unknown,netbanking,1,medium,1,2,RETRY_LATER,6,1
0.887,0,2,48,727,1,unknown,netbanking,1,medium,1,2,RETRY_LATER,24,1
0.887,0,2,48,727,1,unknown,netbanking,1,medium,1,2,ALTERNATIVE_PAYMENT,0,0
0.887,0,2,48,727,1,unknown,netbanking,1,medium,1,2,CUSTOMER_MESSAGE,0,0
0.882,4,2,48,475,1,invalid_payment_method,wallet,1,medium,0,5,RETRY_LATER,1,1
0.882,4,2,48,475,1,invalid_payment_method,wallet,1,medium,0,5,RETRY_LATER,6,0
0.882,4,2,48,475,1,invalid_payment_method,wallet,1,medium,0,5,RETRY_LATER,24,0
0.882,4,2,48,475,1,invalid_payment_method,wallet,1,medium,0,5,ALTERNATIVE_PAYMENT,0,0
0.882,4,2,48,475,1,invalid_payment_method,wallet,1,medium,0,5,CUSTOMER_MESSAGE,0,0
0.882,4,3,48,475,1,temporary_failure,netbanking,1,medium,6,5,RETRY_LATER,1,1
0.882,4,3,48,475,1,temporary_failure,netbanking,1,medium,6,5,RETRY_LATER,6,1
0.882,4,3,48,475,1,temporary_failure,netbanking,1,medium,6,5,RETRY_LATER,24,1
0.882,4,3,48,475,1,temporary_failure,netbanking,1,medium,6,5,ALTERNATIVE_PAYMENT,0,1
0.882,4,3,48,475,1,temporary_failure,netbanking,1,medium,6,5,CUSTOMER_MESSAGE,0,0
0.882,4,1,48,475,1,insufficient_funds,card,3,low,14,4,RETRY_LATER,1,0
0.882,4,1,48,475,1,insufficient_funds,card,3,low,14,4,RETRY_LATER,6,1
0.882,4,1,48,475,1,insufficient_funds,card,3,low,14,4,RETRY_LATER,24,0
0.882,4,1,48,475,1,insufficient_funds,card,3,low,14,4,ALTERNATIVE_PAYMENT,0,1
0.882,4,1,48,475,1,insufficient_funds,card,3,low,14,4,CUSTOMER_MESSAGE,0,1
